id,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7
1931,-0.11434452,-0.42510831,-0.29291278,-1.96216881,0.18552773,1.21592915,0.47765410
1932,0.13116908,-0.04982513,0.10331541,-1.40451980,0.43202350,1.27318656,1.12425399
1933,0.04865441,-0.28859556,-0.00136679,-1.70998371,0.39076990,1.26398051,0.95420355
1934,-0.08055367,-0.26947218,-0.18964738,-1.82737458,0.27134925,1.27430689,0.59118694
1935,-0.18861300,-0.27665353,-0.35160875,-1.90085065,0.13865304,1.28254068,0.31094366
1936,-0.23321947,-0.22441024,-0.37240767,-1.88934457,0.12441674,1.29490924,0.22384648
1937,-0.03745653,-0.10872933,-0.05304777,-1.59322596,0.35129902,1.29579949,0.79082596
1938,-0.02769443,-0.23941563,-0.07720193,-1.74201953,0.33155698,1.28234684,0.77385360
1939,-0.21993637,0.12747440,-0.15085062,-1.51595271,0.29731044,1.32665551,0.46400529
1940,-0.06514961,-0.68719697,-0.29072788,-2.14612484,0.15338364,1.15071237,0.54927945
1941,-0.17498481,-0.04405616,-0.19712022,-1.67593420,0.27564031,1.32631934,0.46187067
1942,-0.09233694,-0.43851113,-0.23868126,-1.96011555,0.22462702,1.23134530,0.55241162
1943,-0.01439224,-0.64123702,-0.15413365,-2.05799961,0.27206436,1.15213883,0.75260633
1944,-0.12718275,-0.30866665,-0.23245788,-1.87672400,0.23421881,1.27542329,0.50840837
1945,-0.08611187,-0.37619224,-0.20706317,-1.90984607,0.25281596,1.25011289,0.58419633
1946,-0.28826043,-0.37313592,-0.49950254,-2.03611302,0.00650230,1.28752601,0.10073832
1947,-0.01519799,0.01118168,-0.02204678,-1.49117708,0.36395451,1.31494629,0.81507879
1948,-0.13971737,-0.11430271,-0.18901905,-1.71558034,0.26604009,1.32415736,0.50630981
1949,-0.13198571,-0.30588263,-0.26164719,-1.89360499,0.21953277,1.29769814,0.46611327
1950,0.10189334,-0.18950336,0.06764992,-1.57501113,0.41926172,1.25824285,1.08229041
1951,-0.25205162,-0.11090760,-0.34387016,-1.78768003,0.14953527,1.31922448,0.22697754
1952,0.11203706,-0.29139468,0.07290354,-1.64329922,0.42661726,1.23638427,1.11438417
1953,-0.16663714,-0.02154076,-0.19293985,-1.65862334,0.28104970,1.33690357,0.45940030
1954,0.10975078,-0.21088842,0.06950317,-1.58149648,0.42914453,1.26397908,1.09094048
1955,-0.19269146,-0.24985373,-0.35449481,-1.89086497,0.14942598,1.30741644,0.29181749
1956,-0.01157242,-0.28982770,-0.08739576,-1.77789843,0.33570039,1.26600361,0.79068518
1957,-0.01702768,-0.36914748,-0.11594670,-1.84744883,0.32230237,1.24835241,0.75996011
1958,0.09262720,-0.10405918,0.06939156,-1.48564887,0.42391244,1.27198696,1.07378769
1959,-0.12547298,-0.43021989,-0.30341575,-2.00128150,0.17986062,1.25909197,0.44834834
1960,-0.12919347,-0.47984651,-0.31048474,-2.01360607,0.16311444,1.21385181,0.47572249
1961,-0.38113460,0.01957657,-0.39331913,-1.74753571,0.11455525,1.35426462,0.04066474
1962,-0.11348052,-0.39746934,-0.26951599,-1.94861543,0.19803561,1.23902953,0.49512416
1963,0.04005602,-0.26388562,-0.02405267,-1.71107590,0.37571320,1.26187670,0.90312123
1964,-0.07680167,-0.57219809,-0.23913252,-2.04664326,0.21901928,1.19930375,0.61139733
1965,-0.11006086,-0.11831990,-0.18087327,-1.70662165,0.28434998,1.31290090,0.55507040
1966,0.07594346,-0.51182663,-0.02184773,-1.88949978,0.38172349,1.20006096,0.97571450
1967,-0.14683953,-0.22182819,-0.26514176,-1.83030105,0.21502197,1.30017710,0.43948764
1968,0.06371540,-0.46073967,-0.01879283,-1.84586060,0.38026887,1.20737100,0.97285277
1969,-0.09156458,-0.33396035,-0.21102095,-1.88357270,0.25962886,1.28076994,0.57764691
1970,-0.19088349,-0.30640396,-0.32818717,-1.90812087,0.16300619,1.28527296,0.33736050
1971,-0.30378473,0.10157824,-0.24409133,-1.57270348,0.24604695,1.32074058,0.29243135
1972,-0.09088649,-0.31909680,-0.18366933,-1.86627257,0.27314311,1.27267706,0.60152853
1973,0.03801592,-0.46906880,-0.07784452,-1.89896190,0.33594221,1.22080326,0.85874784
1974,-0.15873668,0.01748043,-0.15230030,-1.60083354,0.30616722,1.33536577,0.50908190
1975,0.08470494,-0.14897475,0.05692824,-1.54919386,0.41271725,1.28504539,1.03603899
1976,0.08166391,-0.34739271,-0.02561859,-1.74838650,0.38216290,1.23501801,0.97604150
1977,0.01765789,-0.22248878,-0.02869235,-1.67939854,0.35627922,1.28281629,0.89479619
1978,-0.10870866,-0.00506335,-0.11107580,-1.59397900,0.32357752,1.34072471,0.62139946
1979,-0.22516474,0.18762064,-0.12770647,-1.45017684,0.31899908,1.33844268,0.46947390
1980,-0.14939438,-0.13496009,-0.20754901,-1.74734581,0.26477876,1.31774199,0.49538279
1981,-0.18997705,-0.39850661,-0.38533184,-1.98218453,0.10715137,1.24934351,0.31227338
1982,-0.17743829,-0.06620130,-0.21343374,-1.71072066,0.26279104,1.33239257,0.43284726
1983,-0.28178895,-0.05246727,-0.32570517,-1.74064553,0.18152721,1.33399093,0.20356514
1984,0.00965600,-0.26921666,-0.07961518,-1.74065268,0.35041383,1.25937474,0.82425654
1985,-0.01982400,-0.23173019,-0.08480648,-1.73461294,0.34735662,1.28325021,0.78173316
1986,0.00416553,-0.45214912,-0.10036879,-1.89424264,0.32740355,1.21927297,0.81077290
1987,-0.03785482,-0.47482967,-0.18760219,-1.97424138,0.25829965,1.22944903,0.65637249
1988,0.08662412,-0.12266123,0.04471372,-1.55099785,0.41535869,1.29140222,1.02368021
1989,-0.13958344,-0.07809854,-0.20778385,-1.68799782,0.25928131,1.32666218,0.46914530
1990,0.06523125,-0.26096261,0.02571332,-1.66894114,0.40861925,1.25877726,0.99721783
1991,-0.04239659,-0.37597203,-0.12774193,-1.86199796,0.29346797,1.25449264,0.73602432
1992,-0.11940598,0.11131670,-0.07976452,-1.46411240,0.34586599,1.33574295,0.63611084
1993,0.02442209,-0.30952641,-0.05785336,-1.77010083,0.36443079,1.26262975,0.87021983
1994,-0.17408514,-0.07741602,-0.23397458,-1.70168626,0.23915587,1.32866466,0.41248572
1995,-0.07869829,-0.12190171,-0.12666997,-1.67321098,0.31475767,1.30822885,0.66059476
1996,0.18477833,-0.00987675,0.17954624,-1.30978739,0.46331432,1.27852976,1.28380537
1997,-0.32945478,-0.02663098,-0.36400515,-1.73881090,0.14006267,1.32774854,0.10786390
1998,0.05294035,-0.20856324,0.01965423,-1.64274931,0.39580581,1.27230823,0.97299427
1999,0.19885382,-0.46698964,0.16550475,-1.72918379,0.49541888,1.18480909,1.32476020
2000,-0.23620273,-0.12138796,-0.32800305,-1.80371201,0.17522720,1.34177470,0.25881368
2001,0.10233432,-0.10090590,0.09034533,-1.45216966,0.42829123,1.24240267,1.11537588
2002,-0.03582869,-0.20924638,-0.09761334,-1.71404922,0.32721519,1.27900064,0.75652933
2003,-0.03982218,-0.34016004,-0.14342535,-1.84737265,0.30994582,1.27619648,0.70804137
2004,0.02145438,-0.10446933,-0.00239500,-1.56018436,0.36456928,1.28069448,0.90200138
2005,-0.05353954,-0.24199994,-0.11986523,-1.77476275,0.32364613,1.29464900,0.70236534
2006,0.10829794,-0.62726796,-0.01536588,-1.94905007,0.38273737,1.17386806,1.04638660
2007,0.03652625,-0.45105031,-0.05611271,-1.87205935,0.35054687,1.23547852,0.89728129
2008,0.02317290,-0.19363190,-0.03060699,-1.66761291,0.38025054,1.28681123,0.87016034
2009,-0.03845009,-0.26065901,-0.11028575,-1.78505909,0.32478538,1.28755879,0.72836357
2010,0.12194183,-0.06498207,0.11312239,-1.42867470,0.43311566,1.28262615,1.14207053
2011,0.04531190,-0.23604761,0.00071006,-1.65965426,0.38183305,1.24936688,0.95760292
2012,-0.14844081,-0.11366278,-0.22604614,-1.72769523,0.24498419,1.31596696,0.45842284
2013,-0.08459295,-0.10154350,-0.12300015,-1.65470827,0.32353890,1.30904710,0.64455861
2014,-0.08112594,-0.29043841,-0.18539611,-1.83831143,0.27451614,1.28590333,0.59672886
2015,-0.07184689,0.03063216,-0.06520345,-1.51608241,0.33433148,1.32100379,0.71490890
2016,-0.25975275,0.15011412,-0.17599446,-1.48906720,0.29300383,1.33480036,0.41108394
2017,-0.19592136,-0.46775326,-0.42475134,-2.06365132,0.07536411,1.24765825,0.27340662
2018,0.10236073,-0.23456161,0.05371755,-1.62968361,0.41400248,1.26405370,1.05627763
2019,-0.21160921,0.21878052,-0.10672572,-1.42320836,0.33411077,1.35305381,0.51159996
2020,-0.20516884,-0.27588007,-0.34599549,-1.88966978,0.14495683,1.28052092,0.30803239
2021,-0.02952570,-0.04854051,-0.05265120,-1.57668459,0.35325381,1.31537032,0.77519923
2022,-0.25579238,-0.04139414,-0.28796694,-1.71215260,0.21124052,1.32740307,0.28872925
2023,-0.20911309,-0.23990381,-0.34710485,-1.87810314,0.15622315,1.31208169,0.27966398
2024,-0.18182735,-0.19126111,-0.30851549,-1.83481765,0.17793874,1.31035078,0.34282893
2025,0.06093137,-0.48735556,-0.03432240,-1.86562192,0.36980700,1.20356607,0.94906932
2026,0.01553237,-0.37184012,-0.07486143,-1.82205272,0.35060599,1.24816489,0.84349334
2027,0.01854376,-0.22218366,-0.05151462,-1.68937230,0.36292645,1.28426695,0.85665548
2028,-0.11661421,0.00727923,-0.11144326,-1.56770980,0.33095804,1.32907879,0.61953491
2029,-0.20457217,-0.26945999,-0.33035755,-1.88541353,0.15643090,1.28805184,0.31831175
2030,-0.12933350,-0.42270821,-0.30619216,-1.98049533,0.17903468,1.23761570,0.43573368
2031,-0.16245960,-0.08075088,-0.21376926,-1.71296990,0.26536176,1.33202815,0.46082467
2032,0.06243934,-0.04916018,0.06506097,-1.45881402,0.41165099,1.29541266,1.01063800
2033,-0.09780110,-0.40224954,-0.24041352,-1.93431020,0.22242413,1.24254477,0.54642445
2034,-0.26870400,-0.22270347,-0.43632084,-1.91874826,0.08312789,1.30777657,0.13290122
2035,0.10467258,-0.44717690,0.02745792,-1.79885817,0.40816611,1.20358860,1.06208873
2036,-0.05327819,-0.11334459,-0.09096625,-1.63650107,0.32190257,1.30787361,0.72308016
2037,-0.14065801,-0.03487406,-0.14015114,-1.64003456,0.30694887,1.33128309,0.53947002
2038,-0.10072349,-0.41874850,-0.22893125,-1.93482006,0.22275026,1.24273586,0.56882650
2039,-0.13606621,-0.39327249,-0.30498165,-1.95686615,0.16807330,1.24668384,0.43786913
2040,0.10332106,0.16194110,0.12953627,-1.22643554,0.43017623,1.29905236,1.08918166
2041,-0.24454188,0.10710645,-0.18868577,-1.54619086,0.27732140,1.33597434,0.39247173
2042,-0.11042427,-0.60149544,-0.31970382,-2.09258890,0.13832191,1.17374945,0.49198729
2043,0.12046203,-0.20846178,0.08042786,-1.56762660,0.42336556,1.24497247,1.11569524
2044,0.03712605,-0.46712661,-0.05452731,-1.87991476,0.35352603,1.20314693,0.88274384
2045,0.01628461,-0.20754144,-0.04647139,-1.68121099,0.35792631,1.28147995,0.85505515
2046,-0.08988266,-0.30174521,-0.18804806,-1.85892475,0.26936725,1.28232682,0.58720738
2047,-0.18931840,-0.21693236,-0.30427331,-1.85044229,0.19491239,1.30403197,0.35214376
2048,0.09929582,-0.13637203,0.06470381,-1.52599657,0.41326097,1.26344085,1.06737936
2049,0.13098872,0.05683917,0.13704064,-1.30991733,0.43901083,1.27985466,1.15709519
2050,-0.12085788,-0.29094601,-0.21959391,-1.85961962,0.24107476,1.29555142,0.51098305
2051,0.05889450,-0.46975133,-0.03834947,-1.87276649,0.36682376,1.21281517,0.93632501
2052,-0.04683022,-0.42895311,-0.17990544,-1.94368804,0.26549879,1.23839247,0.65706897
2053,-0.12742500,-0.05363830,-0.15621653,-1.65865552,0.30902234,1.32876241,0.56359559
2054,-0.25901222,-0.06592159,-0.32827926,-1.73878801,0.16443650,1.32912278,0.21960931
2055,0.02574742,-0.33114177,-0.04388867,-1.77103364,0.35788068,1.23730934,0.88777226
2056,0.12764040,-0.62604380,0.03445198,-1.94137609,0.42007259,1.16570723,1.13474810
2057,0.15273130,-0.26848823,0.10448479,-1.59617603,0.44887784,1.25306082,1.17904651
2058,0.05067067,-0.18777254,0.00169378,-1.62372291,0.38838014,1.27311599,0.95598000
2059,-0.14193684,0.13871135,-0.08449579,-1.43301046,0.34171793,1.33136737,0.62052804
2060,-0.33843005,0.00359103,-0.36976266,-1.73369884,0.13160208,1.34261477,0.09715296
2061,-0.24279916,-0.14886878,-0.31494531,-1.80318642,0.20781577,1.30289853,0.30211699
2062,-0.03368060,-0.60718727,-0.19136953,-2.03810024,0.25370818,1.17011869,0.69578934
2063,0.09875901,-0.40332538,0.03368146,-1.77256143,0.40686718,1.21641886,1.04956055
2064,-0.13039911,-0.30050281,-0.26417997,-1.87399662,0.21341887,1.28694165,0.46461689
2065,-0.08924794,-0.28924695,-0.18536931,-1.84595275,0.27429628,1.28726292,0.59355551
2066,-0.24112989,-0.13344114,-0.33580589,-1.80290544,0.16766980,1.33509719,0.22612949
2067,-0.02180433,-0.54851204,-0.17902416,-2.00283504,0.26707199,1.19258749,0.70432472
2068,-0.20560259,-0.35527033,-0.39794904,-1.98453271,0.09937547,1.28242218,0.26528752
2069,-0.09068191,-0.02917018,-0.09968554,-1.58343697,0.32681546,1.31904244,0.65233344
2070,-0.36673814,0.45901489,-0.10687197,-1.19565594,0.32155046,1.32896173,0.35824484
2071,-0.20620376,-0.15801190,-0.29558051,-1.80133784,0.19702642,1.31589735,0.33319783
2072,-0.06269905,-0.43563300,-0.19885293,-1.92863357,0.26024458,1.22199428,0.63574129
2073,0.09857096,-0.25798705,0.04263067,-1.64482534,0.41554829,1.26185000,1.05144882
2074,-0.12564860,-0.42813393,-0.28736797,-1.98204052,0.18103996,1.23062670,0.46069485
2075,0.05129343,-0.26262647,-0.00324956,-1.67344368,0.39093754,1.25800228,0.96341032
2076,-0.11728004,0.06161848,-0.10385949,-1.52356565,0.33427373,1.32959688,0.61772454
2077,-0.18315001,-0.44221213,-0.38815176,-2.01768780,0.11343840,1.23803747,0.34022921
2078,-0.25855911,-0.08194707,-0.32221141,-1.76040971,0.18286189,1.33211744,0.24629451
2079,0.08150373,-0.44935066,-0.03893039,-1.84329784,0.37702188,1.22679198,0.96621376
2080,-0.21739103,0.15990089,-0.17031354,-1.46744120,0.29193559,1.33747935,0.46119523
2081,0.08574434,-0.29515183,-0.00322632,-1.70533156,0.39582804,1.25882041,0.98752671
2082,-0.10817546,-0.03407222,-0.12650019,-1.62612593,0.32029846,1.33206511,0.61342692
2083,-0.01581976,-0.36110967,-0.08829574,-1.83136380,0.32744896,1.24786747,0.79256725
2084,-0.18088850,0.08797795,-0.18114799,-1.53674674,0.27466255,1.34033859,0.44229865
2085,0.08416751,-0.46513969,-0.03002999,-1.83127749,0.38621745,1.20990944,0.96857113
2086,-0.12697482,-0.32516527,-0.25476760,-1.88899171,0.22898634,1.25562680,0.48966819
2087,0.03967574,0.30072480,0.10068108,-1.15129304,0.40129146,1.34564209,1.00707209
2088,-0.11719184,-0.36003613,-0.27718189,-1.92291558,0.20125882,1.24667299,0.47806937
2089,-0.02515945,-0.58110648,-0.17397463,-2.02002454,0.25932181,1.20164549,0.70903790
2090,-0.17225811,-0.32820469,-0.33348209,-1.92028952,0.15181035,1.26087630,0.34716654
2091,-0.03046599,-0.32761714,-0.11624501,-1.81242514,0.30823788,1.25566351,0.75184792
2092,-0.09416413,-0.27608880,-0.19243449,-1.83597505,0.27345797,1.28284740,0.58699262
2093,0.10602683,-0.04362122,0.10582437,-1.41949856,0.43173823,1.27682626,1.12127197
2094,-0.01625006,-0.09752816,-0.04587265,-1.59615457,0.35394695,1.29588211,0.82258087
2095,-0.05112444,-0.08512427,-0.08284421,-1.62517893,0.34061459,1.32042444,0.72067136
2096,-0.27058679,0.04184986,-0.26086825,-1.64604473,0.22789705,1.34145260,0.28621083
2097,0.01823717,-0.01816704,0.02307830,-1.46950972,0.38362321,1.30730081,0.91911161
2098,-0.12417355,-0.42159426,-0.27747425,-1.96781814,0.18815930,1.24140048,0.49007446
2099,-0.32201922,0.03188818,-0.30869871,-1.66726172,0.19016604,1.32773292,0.19084738
2100,-0.35748565,-0.04487104,-0.42012948,-1.78992093,0.09747882,1.34570968,0.02362727
2101,-0.17161959,-0.13655955,-0.26276404,-1.76849759,0.21348189,1.33106685,0.38325727
2102,0.02484548,-0.39122486,-0.07397626,-1.84032834,0.34785509,1.23790789,0.86347502
2103,0.13127069,-0.03595205,0.15288340,-1.37822604,0.45014545,1.29587340,1.20575500
2104,-0.29610080,0.01889410,-0.28490114,-1.67329872,0.21592589,1.31398618,0.25260663
2105,-0.25033268,-0.20081604,-0.38758507,-1.88438749,0.12013507,1.31494451,0.17373891
2106,0.04041204,-0.40343958,-0.05366912,-1.82399225,0.36408630,1.23569298,0.90976304
2107,0.06564996,-0.06367783,0.04872407,-1.47861052,0.39259496,1.27245808,0.98822027
2108,-0.15756147,-0.10853374,-0.22485143,-1.73368108,0.25665560,1.32624090,0.44669276
2109,-0.01599333,-0.21566862,-0.07669488,-1.71235120,0.34916988,1.28412759,0.79207498
2110,-0.08525120,-0.18673487,-0.16440108,-1.75064361,0.29804388,1.29882967,0.61196595
2111,-0.26627174,-0.00507257,-0.31160152,-1.68971884,0.18546923,1.32899594,0.21929429
2112,-0.19910884,-0.44631472,-0.42918783,-2.04957366,0.06766958,1.24588454,0.25766343
2113,0.00495656,-0.31248873,-0.07025450,-1.77521133,0.35670704,1.25009334,0.83705652
2114,-0.11593352,-0.12164794,-0.17814475,-1.71912146,0.28427744,1.32338047,0.55971980
2115,-0.28612989,-0.20449878,-0.43950516,-1.91554534,0.07174941,1.32833183,0.10452591
2116,-0.14052571,-0.38869447,-0.27251953,-1.94263339,0.19313924,1.25715995,0.46355075
2117,0.04941684,-0.02599258,0.01844674,-1.46143806,0.38767245,1.29346168,0.95463544
2118,0.04695955,-0.18447569,0.00840016,-1.61572087,0.39237949,1.27154362,0.96229821
2119,-0.28317076,0.02554798,-0.27605388,-1.65506124,0.21934012,1.32994974,0.25700814
2120,-0.12922664,-0.22794574,-0.25584880,-1.83290040,0.23060577,1.29527056,0.46475619
2121,0.02718893,-0.17423174,-0.01274922,-1.64267147,0.39116237,1.27875805,0.89855522
2122,0.10086192,-0.19569850,0.08225856,-1.55259264,0.42593390,1.26106906,1.11126041
2123,-0.16051632,-0.32427654,-0.29709023,-1.90690577,0.16481732,1.26840830,0.41598338
2124,-0.12348506,-0.42856801,-0.27589327,-1.97005832,0.19271326,1.25203288,0.49471867
2125,-0.10911907,-0.20073989,-0.18042687,-1.77387273,0.28320485,1.29649448,0.57450843
2126,0.06973533,-0.40003735,0.00237357,-1.78379619,0.37884706,1.22695196,0.99722582
2127,-0.09020533,-0.16134050,-0.15777296,-1.73003161,0.30230060,1.30239189,0.61477572
2128,-0.07082929,-0.49690092,-0.22779113,-1.99856722,0.22057186,1.20218444,0.61460394
2129,-0.08500014,-0.37823859,-0.19438401,-1.90789986,0.26292151,1.26280487,0.60527390
2130,-0.10048233,-0.27653918,-0.20451218,-1.85058856,0.26049435,1.28277481,0.55560172
2131,0.00043145,-0.13444974,-0.03403258,-1.61486280,0.36470100,1.29684722,0.84519118
2132,-0.06172751,-0.38841835,-0.15567017,-1.90319622,0.29331931,1.25497556,0.68435389
2133,-0.19682874,0.11343423,-0.14879236,-1.50220072,0.30307367,1.31944048,0.47321433
2134,-0.06195718,-0.41984081,-0.18362588,-1.94224918,0.27014643,1.25086510,0.63658267
2135,-0.01114672,-0.31603235,-0.08569626,-1.80013978,0.33102742,1.26854622,0.79746485
2136,0.04778749,0.00151567,0.05627006,-1.43935108,0.40304983,1.29402077,0.98628598
2137,-0.18974972,-0.25690299,-0.31171280,-1.88429475,0.16595548,1.28468359,0.34135264
2138,0.07943992,-0.33310661,0.02054004,-1.72722602,0.39922741,1.25107396,1.02302623
2139,-0.25070038,-0.07394007,-0.30796120,-1.75060308,0.18787460,1.32849038,0.26537549
2140,-0.11151166,-0.39491847,-0.25772378,-1.93843400,0.21148729,1.24847531,0.51162750
2141,0.13098308,-0.14382495,0.10836174,-1.50298715,0.43098620,1.26258385,1.14024961
2142,-0.05291110,-0.61685133,-0.24707937,-2.07789803,0.20132369,1.16667187,0.59670866
2143,0.29810175,-0.22240390,0.29238638,-1.41161251,0.53452015,1.22667992,1.56363964
2144,-0.15462546,-0.19597621,-0.27112687,-1.81816089,0.21116082,1.31186378,0.42229766
2145,-0.15237817,-0.37617561,-0.32168478,-1.96223438,0.15207866,1.24333155,0.40135431
2146,0.03837900,-0.50480443,-0.08508974,-1.90590560,0.34173399,1.20633614,0.87243301
2147,-0.34428725,0.16806942,-0.26063204,-1.52448761,0.22702821,1.34905136,0.22008254
2148,-0.17434026,-0.15230601,-0.26334330,-1.78980577,0.22911753,1.31833446,0.38944131
2149,-0.06260411,-0.57382905,-0.20541823,-2.03346205,0.23828702,1.18905032,0.65401196
2150,-0.23161659,-0.22440138,-0.33965263,-1.86478722,0.15389998,1.30586040,0.27382922
2151,-0.23217246,-0.01588443,-0.25100806,-1.68304181,0.23107579,1.32946289,0.34964639
2152,-0.26375672,-0.15754807,-0.35760057,-1.84330940,0.15045494,1.32125247,0.20507146
2153,-0.17461354,-0.24603367,-0.32357618,-1.86562979,0.16923906,1.29225755,0.34920347
2154,-0.20675151,-0.24376768,-0.35210443,-1.87849140,0.14389029,1.30819595,0.28350031
2155,-0.22462995,-0.12489952,-0.27977192,-1.77332509,0.20783819,1.34598672,0.34203058
2156,0.14028913,-0.18357085,0.13989495,-1.49828708,0.44868967,1.26401770,1.21640372
2157,-0.07280613,-0.67060459,-0.25136504,-2.12246728,0.19050114,1.17430508,0.59155411
2158,0.01421638,-0.50658047,-0.10824228,-1.95192969,0.32270303,1.21241009,0.81869823
2159,0.12557533,-0.38369462,0.06125744,-1.72045982,0.43456420,1.22497320,1.13362336
2160,0.01574638,-0.41270182,-0.07892772,-1.85418379,0.33887359,1.23460400,0.84303123
2161,0.02800642,-0.37188745,-0.06994731,-1.81400168,0.34947985,1.24333286,0.86149544
2162,-0.15490572,-0.01643982,-0.17684385,-1.63236606,0.27873254,1.33125281,0.49259287
2163,-0.36576253,0.25411186,-0.21099627,-1.47890317,0.25500232,1.34452021,0.26930070
2164,-0.19624975,-0.23547162,-0.31046110,-1.87188959,0.18263701,1.30603063,0.33404279
2165,-0.41700295,0.41263315,-0.18616757,-1.30200374,0.30787125,1.36227024,0.28496444
2166,-0.03101958,-0.05903144,-0.04488831,-1.57496405,0.35480741,1.30668271,0.79717880
2167,-0.06174502,-0.18988004,-0.11648119,-1.72305024,0.32773551,1.29065847,0.69270509
2168,-0.15041128,-0.39570233,-0.32810020,-1.96858585,0.15357058,1.26442695,0.39332145
2169,-0.21520391,0.11076336,-0.16299459,-1.52443695,0.28606337,1.34706080,0.43481034
